Opened PDF: d:\coreminds\parsing\pdf-parser-python\uploads\c1f6f5ec-a39d-4a08-a68b-94274cba938c_PL-300-khhiih.pdf
Pages: 528

--- Page 4 ---
  get_images(full=True) count: 1051
    Image 366: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 367: xref=1585, w=1207, h=604, ext=jpeg, size=33442 bytes
    Image 368: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 369: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 370: xref=1587, w=533, h=279, ext=jpeg, size=8890 bytes
    Image 371: xref=1588, w=631, h=182, ext=jpeg, size=4564 bytes
    Image 372: xref=1589, w=935, h=198, ext=jpeg, size=5444 bytes
    Image 373: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 374: xref=1591, w=627, h=122, ext=jpeg, size=6463 bytes
    Image 375: xref=1592, w=1217, h=205, ext=jpeg, size=17964 bytes
    Image 376: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 377: xref=1594, w=516, h=215, ext=jpeg, size=16737 bytes
    Image 378: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 379: xref=1596, w=1125, h=159, ext=jpeg, size=30687 bytes
    Image 380: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 381: xref=1598, w=592, h=150, ext=jpeg, size=4995 bytes
    Image 382: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 383: xref=1600, w=721, h=435, ext=jpeg, size=24673 bytes
    Image 384: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 385: xref=1602, w=959, h=366, ext=jpeg, size=16063 bytes
    Image 386: xref=1603, w=1013, h=382, ext=jpeg, size=24840 bytes
    Image 387: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 388: xref=1605, w=917, h=174, ext=jpeg, size=7619 bytes
    Image 389: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 390: xref=1607, w=1537, h=827, ext=jpeg, size=67566 bytes
    Image 391: xref=1608, w=859, h=330, ext=jpeg, size=15232 bytes
    Image 392: xref=1609, w=963, h=141, ext=jpeg, size=7182 bytes
    Image 393: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 394: xref=1611, w=80, h=102, ext=jpeg, size=2357 bytes
    Image 395: xref=1612, w=119, h=194, ext=jpeg, size=4664 bytes
    Image 396: xref=1613, w=110, h=266, ext=jpeg, size=5980 bytes
    Image 397: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 398: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 399: xref=1134, w=384, h=201, ext=png, size=7478 bytes
    Image 400: xref=1135, w=381, h=198, ext=jpeg, size=13628 bytes
    Image 401: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 402: xref=1615, w=1342, h=168, ext=jpeg, size=18273 bytes
    Image 403: xref=1616, w=673, h=150, ext=jpeg, size=12108 bytes
    Image 404: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 405: xref=1618, w=873, h=373, ext=jpeg, size=12016 bytes
    Image 406: xref=1619, w=956, h=171, ext=jpeg, size=6028 bytes
    Image 407: xref=1620, w=518, h=83, ext=jpeg, size=8774 bytes
    Image 408: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 409: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 410: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 411: xref=1624, w=835, h=189, ext=jpeg, size=5916 bytes
    Image 412: xref=1625, w=901, h=127, ext=jpeg, size=4263 bytes
    Image 413: xref=1626, w=882, h=178, ext=jpeg, size=8425 bytes
    Image 414: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 415: xref=1628, w=875, h=180, ext=jpeg, size=5646 bytes
    Image 416: xref=1629, w=1336, h=192, ext=jpeg, size=15512 bytes
    Image 417: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 418: xref=1631, w=794, h=557, ext=jpeg, size=27201 bytes
    Image 419: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 420: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 421: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 422: xref=1635, w=527, h=114, ext=jpeg, size=11494 bytes
    Image 423: xref=1636, w=403, h=35, ext=jpeg, size=1489 bytes
    Image 424: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 425: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 426: xref=1638, w=992, h=159, ext=jpeg, size=14429 bytes
    Image 427: xref=1639, w=991, h=146, ext=jpeg, size=14385 bytes
    Image 428: xref=1640, w=598, h=45, ext=jpeg, size=2868 bytes
    Image 429: xref=1641, w=1037, h=183, ext=jpeg, size=13028 bytes
    Image 430: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 431: xref=1643, w=1003, h=148, ext=jpeg, size=12399 bytes
    Image 432: xref=1644, w=476, h=158, ext=jpeg, size=5134 bytes
    Image 433: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 434: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 435: xref=1647, w=689, h=895, ext=jpeg, size=33208 bytes
    Image 436: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 437: xref=1649, w=1046, h=195, ext=jpeg, size=11990 bytes
    Image 438: xref=1650, w=736, h=120, ext=jpeg, size=11098 bytes
    Image 439: xref=1651, w=1343, h=193, ext=jpeg, size=15752 bytes
    Image 440: xref=1652, w=626, h=120, ext=jpeg, size=7507 bytes
    Image 441: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 442: xref=1654, w=586, h=101, ext=jpeg, size=12373 bytes
    Image 443: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 444: xref=1656, w=447, h=83, ext=jpeg, size=6620 bytes
    Image 445: xref=1657, w=585, h=289, ext=jpeg, size=27957 bytes
    Image 446: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 447: xref=1659, w=839, h=213, ext=jpeg, size=8759 bytes
    Image 448: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 449: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 450: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 451: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 452: xref=1663, w=676, h=443, ext=jpeg, size=34104 bytes
    Image 453: xref=1664, w=1028, h=207, ext=jpeg, size=15136 bytes
    Image 454: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 455: xref=1666, w=486, h=174, ext=jpeg, size=8884 bytes
    Image 456: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 457: xref=1668, w=274, h=256, ext=jpeg, size=5572 bytes
    Image 458: xref=1669, w=814, h=264, ext=jpeg, size=7900 bytes
    Image 459: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 460: xref=1671, w=826, h=270, ext=jpeg, size=12842 bytes
    Image 461: xref=1672, w=835, h=284, ext=jpeg, size=14329 bytes
    Image 462: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 463: xref=1674, w=1040, h=209, ext=jpeg, size=12029 bytes
    Image 464: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 465: xref=1676, w=678, h=159, ext=jpeg, size=7213 bytes
    Image 466: xref=1677, w=793, h=339, ext=jpeg, size=14294 bytes
    Image 467: xref=1678, w=1086, h=355, ext=jpeg, size=19859 bytes
    Image 468: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 469: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 470: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 471: xref=1682, w=926, h=245, ext=jpeg, size=23496 bytes
    Image 472: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 473: xref=1684, w=1045, h=142, ext=jpeg, size=9071 bytes
    Image 474: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 475: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 476: xref=1686, w=941, h=164, ext=jpeg, size=12584 bytes
    Image 477: xref=1687, w=901, h=148, ext=jpeg, size=12297 bytes
    Image 478: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 479: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 480: xref=1690, w=366, h=129, ext=jpeg, size=8096 bytes
    Image 481: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 482: xref=1692, w=745, h=230, ext=jpeg, size=18397 bytes
    Image 483: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 484: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 485: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 486: xref=1696, w=703, h=139, ext=jpeg, size=8076 bytes
    Image 487: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 488: xref=1698, w=749, h=285, ext=jpeg, size=15972 bytes
    Image 489: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 490: xref=1700, w=1005, h=164, ext=jpeg, size=10138 bytes
    Image 491: xref=1701, w=781, h=160, ext=jpeg, size=14387 bytes
    Image 492: xref=1702, w=804, h=174, ext=jpeg, size=15165 bytes
    Image 493: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 494: xref=1704, w=848, h=178, ext=jpeg, size=16172 bytes
    Image 495: xref=1705, w=869, h=190, ext=jpeg, size=16387 bytes
    Image 496: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 497: xref=1140, w=536, h=66, ext=jpeg, size=9274 bytes
    Image 498: xref=1141, w=1231, h=266, ext=jpeg, size=69671 bytes
    Image 499: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 500: xref=1707, w=796, h=60, ext=jpeg, size=4304 bytes
    Image 501: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 502: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 503: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 504: xref=1711, w=256, h=127, ext=jpeg, size=6913 bytes
    Image 505: xref=1712, w=558, h=49, ext=jpeg, size=3071 bytes
    Image 506: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 507: xref=1714, w=661, h=253, ext=jpeg, size=17820 bytes
    Image 508: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 509: xref=1716, w=251, h=30, ext=jpeg, size=1635 bytes
    Image 510: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 511: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 512: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 513: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 514: xref=1721, w=1049, h=801, ext=jpeg, size=34051 bytes
    Image 515: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 516: xref=1143, w=661, h=461, ext=jpeg, size=50399 bytes
    Image 517: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 518: xref=1723, w=1018, h=318, ext=jpeg, size=23862 bytes
    Image 519: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 520: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 521: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 522: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 523: xref=1728, w=1343, h=997, ext=jpeg, size=67573 bytes
    Image 524: xref=1729, w=1124, h=364, ext=jpeg, size=27933 bytes
    Image 525: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 526: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 527: xref=1732, w=1093, h=532, ext=jpeg, size=21811 bytes
    Image 528: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 529: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 530: xref=1714, w=661, h=253, ext=jpeg, size=17820 bytes
    Image 531: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 532: xref=1714, w=661, h=253, ext=jpeg, size=17820 bytes
    Image 533: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 534: xref=1145, w=659, h=239, ext=jpeg, size=26089 bytes
    Image 535: xref=1146, w=661, h=242, ext=jpeg, size=27512 bytes
    Image 536: xref=1147, w=657, h=88, ext=jpeg, size=13176 bytes
    Image 537: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 538: xref=1737, w=978, h=294, ext=jpeg, size=18925 bytes
    Image 539: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 540: xref=1739, w=1431, h=267, ext=jpeg, size=23076 bytes
    Image 541: xref=1740, w=693, h=223, ext=jpeg, size=14712 bytes
    Image 542: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 543: xref=1742, w=1217, h=267, ext=jpeg, size=21023 bytes
    Image 544: xref=1743, w=370, h=155, ext=jpeg, size=5714 bytes
    Image 545: xref=1744, w=346, h=220, ext=jpeg, size=13397 bytes
    Image 546: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 547: xref=1746, w=501, h=245, ext=jpeg, size=11586 bytes
    Image 548: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 549: xref=1748, w=702, h=262, ext=jpeg, size=6992 bytes
    Image 550: xref=1749, w=1235, h=248, ext=jpeg, size=15031 bytes
    Image 551: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 552: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 553: xref=1752, w=608, h=277, ext=jpeg, size=25779 bytes
    Image 554: xref=1753, w=1395, h=358, ext=jpeg, size=40784 bytes
    Image 555: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 556: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 557: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 558: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 559: xref=1149, w=661, h=329, ext=jpeg, size=35998 bytes
    Image 560: xref=1150, w=733, h=328, ext=jpeg, size=37061 bytes
    Image 561: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 562: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 563: xref=1759, w=1205, h=959, ext=jpeg, size=53874 bytes
    Image 564: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 565: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 566: xref=1762, w=577, h=463, ext=jpeg, size=29183 bytes
    Image 567: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 568: xref=1764, w=544, h=456, ext=jpeg, size=17446 bytes
    Image 569: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 570: xref=1766, w=572, h=424, ext=jpeg, size=11672 bytes
    Image 571: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 572: xref=1714, w=661, h=253, ext=jpeg, size=17820 bytes
    Image 573: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 574: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 575: xref=1770, w=521, h=77, ext=jpeg, size=10522 bytes
    Image 576: xref=1771, w=861, h=212, ext=jpeg, size=9812 bytes
    Image 577: xref=1772, w=853, h=128, ext=jpeg, size=4650 bytes
    Image 578: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 579: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 580: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 581: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 582: xref=1776, w=258, h=207, ext=jpeg, size=9276 bytes
    Image 583: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 584: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 585: xref=1779, w=657, h=413, ext=jpeg, size=23519 bytes
    Image 586: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 587: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 588: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 589: xref=1783, w=1432, h=334, ext=jpeg, size=26742 bytes
    Image 590: xref=1784, w=1517, h=354, ext=jpeg, size=33865 bytes
    Image 591: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 592: xref=1786, w=1239, h=499, ext=jpeg, size=20298 bytes
    Image 593: xref=1787, w=1179, h=259, ext=jpeg, size=18697 bytes
    Image 594: xref=1788, w=1160, h=174, ext=jpeg, size=8854 bytes
    Image 595: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 596: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 597: xref=1791, w=989, h=739, ext=jpeg, size=22877 bytes
    Image 598: xref=1792, w=407, h=160, ext=jpeg, size=9906 bytes
    Image 599: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 600: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 601: xref=1794, w=1339, h=299, ext=jpeg, size=19212 bytes
    Image 602: xref=1795, w=1339, h=299, ext=jpeg, size=20733 bytes
    Image 603: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 604: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 605: xref=1798, w=615, h=102, ext=jpeg, size=7271 bytes
    Image 606: xref=1799, w=377, h=396, ext=jpeg, size=6698 bytes
    Image 607: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 608: xref=1801, w=613, h=154, ext=jpeg, size=14460 bytes
    Image 609: xref=1802, w=623, h=101, ext=jpeg, size=7650 bytes
    Image 610: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 611: xref=1804, w=1427, h=360, ext=jpeg, size=33035 bytes
    Image 612: xref=1805, w=1538, h=282, ext=jpeg, size=37278 bytes
    Image 613: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 614: xref=1807, w=688, h=227, ext=jpeg, size=15111 bytes
    Image 615: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 616: xref=1809, w=1186, h=183, ext=jpeg, size=13174 bytes
    Image 617: xref=1810, w=1186, h=183, ext=jpeg, size=14150 bytes
    Image 618: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 619: xref=1812, w=827, h=206, ext=jpeg, size=7335 bytes
    Image 620: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 621: xref=1814, w=852, h=145, ext=jpeg, size=4389 bytes
    Image 622: xref=1815, w=1235, h=197, ext=jpeg, size=14084 bytes
    Image 623: xref=1816, w=1235, h=197, ext=jpeg, size=15480 bytes
    Image 624: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 625: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 626: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 627: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 628: xref=1819, w=322, h=288, ext=jpeg, size=14960 bytes
    Image 629: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 630: xref=1821, w=558, h=179, ext=jpeg, size=9764 bytes
    Image 631: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 632: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 633: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 634: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 635: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 636: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 637: xref=1828, w=300, h=167, ext=jpeg, size=5343 bytes
    Image 638: xref=1829, w=841, h=210, ext=jpeg, size=9331 bytes
    Image 639: xref=1830, w=839, h=165, ext=jpeg, size=4960 bytes
    Image 640: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 641: xref=1832, w=547, h=136, ext=jpeg, size=9737 bytes
    Image 642: xref=1833, w=937, h=160, ext=jpeg, size=8293 bytes
    Image 643: xref=1834, w=911, h=128, ext=jpeg, size=4901 bytes
    Image 644: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 645: xref=1836, w=742, h=388, ext=jpeg, size=13542 bytes
    Image 646: xref=1837, w=879, h=261, ext=jpeg, size=7430 bytes
    Image 647: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 648: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 649: xref=1839, w=334, h=186, ext=jpeg, size=6313 bytes
    Image 650: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 651: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 652: xref=1842, w=865, h=224, ext=jpeg, size=9343 bytes
    Image 653: xref=1843, w=865, h=166, ext=jpeg, size=5566 bytes
    Image 654: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 655: xref=1845, w=840, h=286, ext=jpeg, size=11627 bytes
    Image 656: xref=1846, w=877, h=171, ext=jpeg, size=6845 bytes
    Image 657: xref=1847, w=354, h=248, ext=jpeg, size=4892 bytes
    Image 658: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 659: xref=1849, w=944, h=343, ext=jpeg, size=12729 bytes
    Image 660: xref=1850, w=961, h=168, ext=jpeg, size=6130 bytes
    Image 661: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 662: xref=1852, w=646, h=366, ext=jpeg, size=14823 bytes
    Image 663: xref=1853, w=1430, h=199, ext=jpeg, size=20486 bytes
    Image 664: xref=1854, w=1586, h=188, ext=jpeg, size=24208 bytes
    Image 665: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 666: xref=1856, w=1050, h=290, ext=jpeg, size=19229 bytes
    Image 667: xref=1857, w=1086, h=141, ext=jpeg, size=7309 bytes
    Image 668: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 669: xref=1859, w=614, h=161, ext=jpeg, size=14947 bytes
    Image 670: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 671: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 672: xref=1862, w=520, h=165, ext=jpeg, size=10624 bytes
    Image 673: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 674: xref=1156, w=935, h=480, ext=jpeg, size=35832 bytes
    Image 675: xref=1157, w=933, h=482, ext=jpeg, size=36017 bytes
    Image 676: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 677: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 678: xref=1865, w=1019, h=274, ext=jpeg, size=14548 bytes
    Image 679: xref=1866, w=1409, h=257, ext=jpeg, size=19853 bytes
    Image 680: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 681: xref=1868, w=386, h=193, ext=jpeg, size=7263 bytes
    Image 682: xref=1869, w=755, h=103, ext=jpeg, size=7877 bytes
    Image 683: xref=1870, w=878, h=218, ext=jpeg, size=11043 bytes
    Image 684: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 685: xref=1872, w=878, h=126, ext=jpeg, size=5095 bytes
    Image 686: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
